TradeDate;SecurityId;ISIN;SecShortName;IssuerName;SecCategory;QuoteList;CurrencyId;SecCurrencyId;FaceValue;SettlementCurrency;AccruedInterest;IsAddress;SettType;TradeMode;TotalVolume;TotalAmount;TotalDealCount;MaxDealPrice;MinDealPrice;ClosePrice;PrevClose;TrendClose;WAPrice;MarketPrice2;MP2Volume;MarketPrice3;MP3Volume;CurrentPrice;FirstCurrentPrice;TrendCurrentPrice;AverageDailyVolume;ClearingPrice;TrendClearingPrice;MornOpenVolume;MornOpenAmount;MornOpenPrice;MornLastVolume;MornLastAmount;MornLastPrice;MornMaxDealPrice;MornMinDealPrice;MornTotalVolume;MornTotalAmount;MornTotalCount;MornWAPrice;MornCurrentPrice;MainOpenVolume;MainOpenAmount;MainOpenPrice;MainLastVolume;MainLastAmount;MainLastPrice;MainMaxDealPrice;MainMinDealPrice;MainTotalVolume;MainTotalAmount;MainTotalCount;MainWAPrice;MainCurrentPrice;EveOpenVolume;EveOpenAmount;EveOpenPrice;EveLastVolume;EveLastAmount;EveLastPrice;EveMaxDealPrice;EveMinDealPrice;EveTotalVolume;EveTotalAmount;EveTotalCount;EveWAPrice;EveCurrentPrice
2023-07-14;XOM;US30231G1022;Exxon Mobil Corporation;Exxon Mobil Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00000000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;XOM;US30231G1022;Exxon Mobil Corporation;Exxon Mobil Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00000000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;XOM;US30231G1022;Exxon Mobil Corporation;Exxon Mobil Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00000000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;CVX;US1667641005;Chevron Corporation;Chevron Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.75000000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;CVX;US1667641005;Chevron Corporation;Chevron Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.75000000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;CVX;US1667641005;Chevron Corporation;Chevron Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.75000000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;T;US00206R1023;AT&T INC.;AT&T INC.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;1.00000000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;T;US00206R1023;AT&T INC.;AT&T INC.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;1.00000000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;T;US00206R1023;AT&T INC.;AT&T INC.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;1.00000000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;VZ;US92343V1044;Verizon Communications Inc.;Verizon Communications Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.10000000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;VZ;US92343V1044;Verizon Communications Inc.;Verizon Communications Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.10000000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;VZ;US92343V1044;Verizon Communications Inc.;Verizon Communications Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.10000000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;GOOGL;US02079K3059;Alphabet Inc. Class A;Alphabet Inc.;Акции иностранного эмитента обыкновенные класса A;Out of list;USD;USD;0.00100000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;EXC;US30161N1019;Exelon Corporation;Exelon Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00000000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;ETLN@GR;US29760G1031;Etalon Group PLC, GDR RUB;The Bank of New York Mellon;;Out of list;RUB;RUB;0.00000000;RUB;;Y;T1T2;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;EXC;US30161N1019;Exelon Corporation;Exelon Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00000000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;EXC;US30161N1019;Exelon Corporation;Exelon Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00000000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;NRG;US6293775085;NRG Energy, Inc.;NRG Energy, Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;NRG;US6293775085;NRG Energy, Inc.;NRG Energy, Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;NRG;US6293775085;NRG Energy, Inc.;NRG Energy, Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;TSLA;US88160R1014;Tesla, Inc.;Tesla, Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00100000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;TSLA;US88160R1014;Tesla, Inc.;Tesla, Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00100000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;TSLA;US88160R1014;Tesla, Inc.;Tesla, Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00100000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;GOOGL;US02079K3059;Alphabet Inc. Class A;Alphabet Inc.;Акции иностранного эмитента обыкновенные класса A;Out of list;USD;USD;0.00100000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;GOOGL;US02079K3059;Alphabet Inc. Class A;Alphabet Inc.;Акции иностранного эмитента обыкновенные класса A;Out of list;USD;USD;0.00100000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;GOOG;US02079K1079;Alphabet Inc. Class C;Alphabet Inc.;Акции иностранного эмитента обыкновенные класса C;Out of list;USD;USD;0.00100000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;GOOG;US02079K1079;Alphabet Inc. Class C;Alphabet Inc.;Акции иностранного эмитента обыкновенные класса C;Out of list;USD;USD;0.00100000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;GOOG;US02079K1079;Alphabet Inc. Class C;Alphabet Inc.;Акции иностранного эмитента обыкновенные класса C;Out of list;USD;USD;0.00100000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;EBAY;US2786421030;eBay Inc.;eBay Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00100000;USD;;Y;T0;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;EBAY;US2786421030;eBay Inc.;eBay Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00100000;USD;;Y;T1;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;EBAY;US2786421030;eBay Inc.;eBay Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00100000;USD;;Y;T2;Режим переговорных сделок;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;CAT;US1491231015;Caterpillar Inc.;Caterpillar Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;1.00000000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;764.10;3.00;254.70000000;764.10;3.00;254.70000000;15.50000000;15.50000000;764.10;3.00;1;15.50000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;PM;US7181721090;Philip Morris International Inc.;Philip Morris International Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00000000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;4924.01;49.00;100.49000000;4924.01;49.00;100.49000000;7.00000000;7.00000000;4924.01;49.00;1;7.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;KO;US1912161007;THE COCA-COLA COMPANY;THE COCA-COLA COMPANY;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.25000000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;120.64;2.00;60.32000000;120.64;2.00;60.32000000;10.00000000;5.31000000;844.48;14.00;4;8.55000000;0.00000000;965.12;16.00;-10.00000000;60.32;1.00;1.00000000;10.00000000;-10.00000000;80535.28;1332.00;25;7.62000000;0.00000000
2023-07-14;WMT;US9311421039;Walmart Inc.;Walmart Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.10000000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;1541.30;10.00;154.13000000;154.13;1.00;154.13000000;9.00000000;-9.00000000;1695.43;11.00;2;-7.36000000;0.00000000;154.13;1.00;-8.00000000;308.26;2.00;-9.00000000;-8.00000000;-10.00000000;1387.17;9.00;4;-9.00000000;0.00000000
2023-07-14;AMZN;US0231351067;Amazon.com, Inc.;Amazon.com, Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;268.60;2.00;134.30000000;3819.76;28.00;136.42000000;10.00000000;-16.00000000;102316.16;763.00;14;-6.36000000;0.00000000;1342.00;10.00;-9.00000000;134.20;1.00;8.19000000;10.00000000;-10.00000000;308206.02;2299.00;68;3.23000000;0.00000000
2023-07-14;F;US3453708600;Ford Motor Company;Ford Motor Company;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;531.30;35.00;15.18000000;376.50;25.00;15.06000000;15.50000000;-15.50000000;28959.28;1918.00;25;11.30000000;0.00000000;19734.00;1300.00;-7.00000000;45.54;3.00;10.00000000;10.00000000;-10.00000000;110237.16;7262.00;79;1.33000000;0.00000000
2023-07-14;DIS;US2546871060;The Walt Disney Company;The Walt Disney Company;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;4597.65;51.00;90.15000000;904.70;10.00;90.47000000;10.00000000;0.00000000;12827.18;142.00;22;8.42000000;0.00000000;90.43;1.00;-8.00000000;53082.41;587.00;7.99000000;10.00000000;-10.00000000;409030.79;4523.00;104;7.73000000;0.00000000
2023-07-14;SBUX;US8552441094;Starbucks Corporation;Starbucks Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00100000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000;0.00;0.00;0.00000000;0.00;0.00;0.00000000;0.00000000;0.00000000;0.00;0.00;0;0.00000000;0.00000000
2023-07-14;MCD;US5801351017;McDonald's Corporation;McDonald's Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;590.44;2.00;295.22000000;590.44;2.00;295.22000000;10.00000000;10.00000000;590.44;2.00;1;10.00000000;0.00000000;295.22;1.00;7.18000000;295.22;1.00;6.50000000;7.18000000;4.65000000;1476.10;5.00;4;5.53000000;0.00000000
2023-07-14;FSLR;US3364331070;First Solar, Inc.;First Solar, Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00100000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;197.25;1.00;197.25000000;197.25;1.00;197.25000000;10.00000000;10.00000000;197.25;1.00;1;10.00000000;0.00000000;986.25;5.00;-10.00000000;1183.50;6.00;10.00000000;10.00000000;-10.00000000;19133.25;97.00;8;6.49000000;0.00000000
2023-07-14;VLO;US91913Y1001;Valero Energy Corporation;Valero Energy Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.01000000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;15252.47;139.00;109.73000000;15252.47;139.00;109.73000000;-0.50000000;-0.50000000;15252.47;139.00;1;-0.50000000;0.00000000;34653.00;300.00;6.50000000;6054.88;52.00;9.83000000;10.00000000;4.00000000;43133.59;373.00;4;6.84000000;0.00000000
2023-07-14;XOM;US30231G1022;Exxon Mobil Corporation;Exxon Mobil Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.00000000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;104.54;1.00;104.54000000;104.54;1.00;104.54000000;8.00000000;-10.00000000;1463.56;14.00;5;-6.22000000;0.00000000;104.54;1.00;-9.00000000;104.54;1.00;1.59000000;10.00000000;-10.00000000;520295.58;4977.00;34;6.02000000;0.00000000
2023-07-14;CVX;US1667641005;Chevron Corporation;Chevron Corporation;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.75000000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;157.51;1.00;157.51000000;945.06;6.00;157.51000000;8.35000000;-10.00000000;2047.63;13.00;3;-1.07000000;0.00000000;4410.28;28.00;-7.00000000;945.06;6.00;9.00000000;10.00000000;-10.00000000;40795.09;259.00;15;4.39000000;0.00000000
2023-07-14;T;US00206R1023;AT&T INC.;AT&T INC.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;1.00000000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;1341.90;90.00;14.91000000;1360.80;90.00;15.12000000;10.00000000;-13.50000000;20895.81;1384.00;23;5.96000000;0.00000000;1465.67;97.00;8.00000000;392.86;26.00;10.00000000;10.00000000;1.00000000;84860.27;5615.00;99;7.68000000;0.00000000
2023-07-14;VZ;US92343V1044;Verizon Communications Inc.;Verizon Communications Inc.;Акции иностранного эмитента обыкновенные;Out of list;USD;USD;0.10000000;USD;;Y;T0T1;Режим торгов адресное репо;;;;;;;;;;;;;;;;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;0.00;0.00;2928.24;84.00;34.86000000;207.66;6.00;34.61000000;10.00000000;-16.00000000;6237.19;179.00;5;-7.86000000;0.00000000;34.60;1.00;-10.00000000;173.05;5.00;7.00000000;10.00000000;-10.00000000;119023.78;3439.00;16;7.56000000;0.00000000
